season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2023-2024,2024-02-04,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,DARKSTAR Derbyshire,0,17 20 16 - -,superleague,women,University of East London (Sports Dock),Claudiu Florea,Patrick Koroma
2023-2024,2024-02-04,00:00,,Tendring 1,3,25 25 25 - -,Dartford Warriors,0,17 23 18 - -,division_3,women,The Ashcombe Volleyball Centre,Tomasz Gierlach,Sam Yip
2023-2024,2024-02-04,00:00,,Wessex,3,22 25 24 25 15,Southampton,2,25 15 26 18 9,division_1,women,Parkstone Grammar School,Jacky Pang,Olly Batt
2023-2024,2024-02-04,00:00,,Wombourne,3,25 25 25 - -,Ashfield Vipers,0,15 11 8 - -,division_3,women,Dudley Evolve,Roberto Rigante,Elia Gironacci
2023-2024,2024-02-04,00:00,,Wombourne,3,25 25 25 - -,Black Country 2,0,14 4 12 - -,division_3,women,Dudley Evolve,Roberto Rigante,Elia Gironacci
2023-2024,2024-02-06,00:00,,Richmond 2,0,0 0 0 - -,London Giants,3,25 25 25 - -,division_2,women,Kingston College Arena,Gabriel Dan,Anna Justkowska
2023-2024,2024-02-09,00:00,,London Wildcats,2,26 21 30 25 11,GNG Bedford,3,24 25 32 20 15,division_3,men,Trinity Arts & Leisure,Federico De Feo,Satinder Sangha
2023-2024,2024-02-10,00:00,,Black Country 2,2,15 25 13 25 12,Ashfield Vipers,3,25 15 25 19 15,division_3,women,Southglade Leisure Centre,Chris Tsui,Pete Whyard
2023-2024,2024-02-10,00:00,,Bristol,1,22 17 25 22 -,Leicester Athena Phoenix,3,25 25 22 25 -,division_1,women,Avanti Gardens School,Richard Burbedge,Peter Parsons
2023-2024,2024-02-10,00:00,,Cambridge ARU,0,20 21 16 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2024-02-10,00:00,,Cambridge,3,25 24 20 25 15,MK City,2,22 26 25 19 10,division_2,men,North Cambridge Academy,unknown,Glynn Archibald
2023-2024,2024-02-10,00:00,,City of Bristol,0,19 19 12 - -,Spelthorne Lions 1,3,25 25 25 - -,division_2,men,Oasis Academy Brislington,Su Brennand,Janet Leach
2023-2024,2024-02-10,00:00,,Coventry & Warwick Riga 2,0,10 12 17 - -,Essex Trinity,3,25 25 25 - -,division_2,women,Alan Higgs Centre,Roberto Rigante,William Perugini
2023-2024,2024-02-10,00:00,,Coventry & Warwick Riga,0,16 21 9 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,Alan Higgs Centre,William Perugini,Roberto Rigante
2023-2024,2024-02-10,00:00,,Exeter Storm,3,25 25 25 - -,Wiltshire Mavericks,0,17 17 20 - -,division_2,men,Riverside Leisure Centre,Christopher Semmens,Daniel Sarnik
2023-2024,2024-02-10,00:00,,Harrogate,1,17 25 19 23 -,DARKSTAR Derbyshire,3,25 20 25 25 -,division_2,men,Rossett Sports Centre,Simon Cowie,David Lamb
2023-2024,2024-02-10,00:00,,Hull Thunder,3,25 20 25 25 -,York Falcons,1,20 25 13 21 -,division_3,women,Campsmount Academy,Debra Smart,Michal Garncarz
2023-2024,2024-02-10,00:00,,Kings of Court Boston 1,2,18 22 25 25 11,York Vikings,3,25 25 15 22 15,division_3,men,The Ruth Gorse Academy,Martyn Quick,unknown
2023-2024,2024-02-10,00:00,,Leeds Gorse 2,2,23 18 25 25 8,York Vikings,3,25 25 20 15 15,division_3,men,The Ruth Gorse Academy,unknown,Martyn Quick
2023-2024,2024-02-10,00:00,,Leeds Gorse 2,2,25 14 25 16 13,Kings of Court Boston 1,3,23 25 19 25 15,division_3,men,The Ruth Gorse Academy,unknown,Martyn Quick
2023-2024,2024-02-10,00:00,,Lionhearts Vinarius,0,14 23 17 - -,Essex Rebels,3,25 25 25 - -,superleague,women,Mulberry Shoreditch Academy,Claudiu Florea,Gabriel Dan
2023-2024,2024-02-10,00:00,,Liverpool U18 Boys,1,25 19 23 23 -,Manchester Moss Side,3,23 25 25 25 -,division_3,men,Holly Lodge Girl's College,Boriss Bovkuns,Rhys Kai Sweeney
2023-2024,2024-02-10,00:00,,Liverpool U18 Boys,2,25 25 20 12 8,Wigan Seahawks,3,21 22 25 25 15,division_3,men,Holly Lodge Girl's College,Boriss Bovkuns,Rhys Kai Sweeney
2023-2024,2024-02-10,00:00,,London Aces,3,25 25 21 25 -,Weymouth Beach,1,21 18 25 19 -,division_1,men,Lambeth Academy,Mark Trelfa,Sigitas Kaziliunas
2023-2024,2024-02-10,00:00,,London Inter Crocs,1,16 22 27 13 -,Stockport,3,25 25 25 25 -,division_1,women,Haverstock School,Brendan Fogarty,Ian Cheesbrough
2023-2024,2024-02-10,00:00,,Manchester Moss Side,3,25 26 25 - -,Wigan Seahawks,0,21 24 22 - -,division_3,men,Holly Lodge Girl's College,Rhys Kai Sweeney,Boriss Bovkuns
2023-2024,2024-02-10,00:00,,Newcastle Staffs,1,22 25 26 18 -,Malory Eagles UEL,3,25 27 24 25 -,superleague,men,Sir Stanley Matthews Sports Centre,Joseph Gore,John Boughton
2023-2024,2024-02-10,00:00,,Nottingham Rockets,3,24 26 22 28 15,Black Country 2,2,26 24 25 26 5,division_3,women,Southglade Leisure Centre,Pete Whyard,Chris Tsui
2023-2024,2024-02-10,00:00,,Richmond Docklands,0,18 20 15 - -,Essex Rebels,3,25 25 25 - -,superleague,men,Kingston College Arena,Anna Justkowska,Rachel Kane
2023-2024,2024-02-10,00:00,,Stockport,0,11 20 18 - -,Durham Palatinates,3,25 25 25 - -,superleague,men,Life Leisure Brinnington Park,Lenny Barry,Paul Fagan
2023-2024,2024-02-10,00:00,,Team Sunderland,1,23 23 25 20 -,Leeds Gorse,3,25 25 17 25 -,superleague,men,Sunderland University (Cityspace),David Topacho,Allan Shigaev
2023-2024,2024-02-10,00:00,,Team Sunderland,3,25 25 25 - -,Everton Narwhals,0,16 12 9 - -,division_2,women,Sunderland University (Cityspace),Allan Shigaev,David Topacho
2023-2024,2024-02-10,00:00,,The Miners Doncaster,3,25 25 25 - -,Hull Thunder,0,12 14 13 - -,division_3,women,Campsmount Academy,Michal Garncarz,Debra Smart
2023-2024,2024-02-10,00:00,,The Miners Doncaster,3,25 25 26 - -,York Falcons,0,18 16 24 - -,division_3,women,Campsmount Academy,Michal Garncarz,Debra Smart
2023-2024,2024-02-10,00:00,,University of Nottingham Volleyball,3,20 18 25 26 15,Team SideOut Polonia (London),2,25 25 19 24 13,superleague,women,David Ross Sports Village,Phil Cobb,Daniel Harrison
2023-2024,2024-02-10,00:00,,University of Nottingham,0,18 21 22 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,David Ross Sports Village,Daniel Harrison,Phil Cobb
2023-2024,2024-02-10,00:00,,Wessex,3,25 25 25 - -,MK City,0,18 21 20 - -,division_1,women,Parkstone Grammar School,Nick Heckford,Richard Parkes
2023-2024,2024-02-11,00:00,,Black Country 2,3,25 25 25 - -,Bradford Eagles Men,0,0 0 0 - -,division_3,men,Redhill School Sports Hall,Ben Hill,James Ledbury
2023-2024,2024-02-11,00:00,,Bristol,0,14 19 23 - -,Richmond,3,25 25 25 - -,division_1,women,Avanti Gardens School,Neil Bentley,Ignacio Diez
2023-2024,2024-02-11,00:00,,Bristol,3,25 22 23 25 15,Spelthorne Lions 1,2,10 25 25 12 13,division_2,men,Avanti Gardens School,Ignacio Diez,Neil Bentley
2023-2024,2024-02-11,00:00,,Cardiff Panthers,3,25 25 25 - -,Bedminster,0,14 22 10 - -,division_3,men,Fitzalan Highschool,Timothy Hebborn,Jayne Jones
2023-2024,2024-02-11,00:00,,Cheltenham & Gloucester,3,25 24 25 26 -,Plymouth Mayflower VC,1,22 26 23 24 -,division_3,women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2023-2024,2024-02-11,00:00,,Chester,3,25 25 25 - -,Intervolley Manchester,0,15 17 17 - -,division_3,men,Ellesmere Port Church of England Academy,Anthony Howarth,Jack Rankin
2023-2024,2024-02-11,00:00,,Chester,3,25 25 25 - -,Manchester Marvels Mavericks,0,17 13 14 - -,division_3,men,Ellesmere Port Church of England Academy,Anthony Howarth,Jack Rankin
2023-2024,2024-02-11,00:00,,Coventry & Warwick Riga,1,20 27 10 19 -,Team SideOut Polonia (London),3,25 25 25 25 -,superleague,women,Alan Higgs Centre,Glynn Archibald,Roberto Rigante
2023-2024,2024-02-11,00:00,,Darkstar Derbyshire 2,1,13 16 25 14 -,Black Country,3,25 25 17 25 -,division_3,women,Dudley Evolve,William Perugini,James Cole
2023-2024,2024-02-11,00:00,,Dartford Chargers,0,21 17 12 - -,Stockport,3,25 25 25 - -,division_1,women,Dartford Technology College,Giordano Marchi,Ian Ruddock
2023-2024,2024-02-11,00:00,,Dartford Crossers,1,11 27 25 18 -,London Baks,3,25 29 19 25 -,division_2,men,Dartford Technology College,Ian Ruddock,Giordano Marchi
2023-2024,2024-02-11,00:00,,Herts,3,25 30 25 - -,Rhinos Volleyball Cambridge,0,9 28 17 - -,division_2,women,Queens School,Stephen Smith,Sam Yip
2023-2024,2024-02-11,00:00,,Hounslow,3,25 25 25 - -,Wombourne,0,23 23 18 - -,division_2,men,Lampton School,Herman Prada,Francesca Hossain
2023-2024,2024-02-11,00:00,,Leicester,3,25 25 25 - -,London Wildcats,0,18 15 12 - -,division_3,men,North Cambridge Academy,Maya Stancheva,Aliaksandr Siarheyeu
2023-2024,2024-02-11,00:00,,Leicester,3,25 25 25 - -,London Wildcats,0,18 15 12 - -,division_3,men,North Cambridge Academy,Maya Stancheva,Aliaksandr Siarheyeu
2023-2024,2024-02-11,00:00,,Lincoln Cannons,2,25 16 25 20 10,Newcastle Staffs,3,11 25 13 25 15,division_3,women,Riseholme College (Showground Campus),Edward Arnott,Igors Maksimovs
2023-2024,2024-02-11,00:00,,Lincoln Cannons,3,25 25 25 - -,Leicester Athena Nova,0,21 17 22 - -,division_3,women,Riseholme College (Showground Campus),Edward Arnott,Igors Maksimovs
2023-2024,2024-02-11,00:00,,London Giants,0,16 22 19 - -,Essex Blaze,3,25 25 25 - -,division_1,men,Caius House Youth Centre,Aleksandar Dimitrov,Brendan Fogarty
2023-2024,2024-02-11,00:00,,London Giants,3,25 25 26 - -,Ashcombe Dorking,0,20 12 24 - -,division_2,women,Caius House Youth Centre,Brendan Fogarty,Aleksandar Dimitrov
2023-2024,2024-02-11,00:00,,London Inter Crocs,3,25 25 26 - -,Leicester Athena Phoenix,0,20 19 24 - -,division_1,women,Haverstock School,Anna Justkowska,Ryszard Dabrowski
2023-2024,2024-02-11,00:00,,Manchester Marvels Mavericks,0,16 24 17 - -,Intervolley Manchester,3,25 26 25 - -,division_3,men,Ellesmere Port Church of England Academy,Jack Rankin,Anthony Howarth
2023-2024,2024-02-11,00:00,,Manchester Marvels Mayhem,3,29 25 25 - -,Everton Narwhals,0,27 17 20 - -,division_2,women,Fairfield High School,Abdul Salam Safadi,John Lloyd Done
2023-2024,2024-02-11,00:00,,Manchester Marvels Mystics,0,14 6 16 - -,Team Sunderland,3,25 25 25 - -,division_2,women,Fairfield High School,John Lloyd Done,Abdul Salam Safadi
2023-2024,2024-02-11,00:00,,Newcastle Staffs,3,25 25 25 25 -,Leicester Athena Nova,1,10 19 27 20 -,division_3,women,Riseholme College (Showground Campus),Igors Maksimovs,Edward Arnott
2023-2024,2024-02-11,00:00,,Newmarket,3,17 25 25 25 -,Norwich Spikers,1,25 19 18 19 -,division_2,men,Newmarket Leisure Centre,Ian Cheesbrough,Matthew Benn
2023-2024,2024-02-11,00:00,,Nottingham Rockets,2,24 17 25 25 13,Black Country 2,3,26 25 16 23 15,division_3,men,Redhill School Sports Hall,Ben Hill,James Ledbury
2023-2024,2024-02-11,00:00,,Onyx London,3,22 25 25 25 -,Reading Aces,1,25 18 9 23 -,division_3,women,Kensington Aldridge Academy,Giorgio Scatigna-Gianfagna,Domenico De Mattia
2023-2024,2024-02-11,00:00,,Onyx London,3,25 25 25 - -,Tendring 1,0,13 15 14 - -,division_3,women,Kensington Aldridge Academy,Domenico De Mattia,Giorgio Scatigna-Gianfagna
2023-2024,2024-02-11,00:00,,Plymouth UTV (Unity Through Volleyball),3,25 25 25 - -,Cheltenham & Gloucester,0,18 19 13 - -,division_3,women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2023-2024,2024-02-11,00:00,,Plymouth UTV (Unity Through Volleyball),3,25 25 25 - -,Plymouth Mayflower VC,0,19 16 20 - -,division_3,women,Coombe Dean School,Christopher Semmens,Daniel Sarnik
2023-2024,2024-02-11,00:00,,Rhinos Volleyball Cambridge,3,25 25 25 - -,Leicester,0,16 17 20 - -,division_3,men,North Cambridge Academy,Aliaksandr Siarheyeu,Maya Stancheva
2023-2024,2024-02-11,00:00,,Rhinos Volleyball Cambridge,3,25 25 25 - -,London Wildcats,0,13 17 14 - -,division_3,men,North Cambridge Academy,Aliaksandr Siarheyeu,Maya Stancheva
2023-2024,2024-02-11,00:00,,Southampton,3,25 25 25 - -,MK City,0,18 18 20 - -,division_1,women,Woodlands Community School,Alin-vasile Dinica,unknown
2023-2024,2024-02-11,00:00,,Southampton,3,25 25 25 - -,Urbond VC Portsmouth,0,19 14 16 - -,division_3,men,Itchen College Sports Centre,Charles Duff,Tomasz Gierlach
2023-2024,2024-02-11,00:00,,Tamworth Spartans,0,23 23 14 - -,Leeds Gorse 2,3,25 25 25 - -,division_2,women,Wilnecote Leisure Centre,Elia Gironacci,Bryan Machin
2023-2024,2024-02-11,00:00,,Tamworth Spartans,2,13 26 20 25 15,Cambridge ARU,3,25 24 25 22 17,division_1,men,Wilnecote Leisure Centre,Bryan Machin,Elia Gironacci
2023-2024,2024-02-11,00:00,,Team Sunderland,0,23 21 22 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Sunderland University (Cityspace),David Topacho,Evelyn Lee
2023-2024,2024-02-11,00:00,,Tendring 1,0,22 19 7 - -,Reading Aces,3,25 25 25 - -,division_3,women,Kensington Aldridge Academy,Domenico De Mattia,Giorgio Scatigna-Gianfagna
2023-2024,2024-02-11,00:00,,Weymouth,1,18 22 25 24 -,Reading Aces,3,25 25 20 26 -,division_3,men,Southwick Leisure Centre,Dr Zuzana Resetarova,unknown
2023-2024,2024-02-11,00:00,,Wombourne,0,21 12 19 - -,Black Country,3,25 25 25 - -,division_3,women,Dudley Evolve,William Perugini,James Cole
2023-2024,2024-02-11,00:00,,Wombourne,3,25 25 25 18 18,Darkstar Derbyshire 2,2,17 22 27 25 16,division_3,women,Dudley Evolve,William Perugini,James Cole
2023-2024,2024-02-11,00:00,,Worthing,3,25 25 21 25 -,Weymouth,1,16 21 25 18 -,division_3,men,Southwick Leisure Centre,unknown,Dr Zuzana Resetarova
2023-2024,2024-02-11,00:00,,Worthing,3,25 25 25 - -,Reading Aces,0,19 17 13 - -,division_3,men,Southwick Leisure Centre,unknown,Dr Zuzana Resetarova
2023-2024,2024-02-17,00:00,,Ashcombe Dorking,0,22 23 12 - -,Cardiff Falcons,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,Clive Cooper,Dr Zuzana Resetarova
2023-2024,2024-02-17,00:00,,Black Country 2,3,23 25 25 25 -,Leeds Gorse 2,1,25 21 20 18 -,division_3,men,Redhill School Sports Hall,Sebastian Struski,Rose Sterling
2023-2024,2024-02-17,00:00,,Coventry & Warwick Riga,1,14 26 14 21 -,Cambridge ARU,3,25 24 25 25 -,superleague,women,Alan Higgs Centre,William Perugini,John Boughton
2023-2024,2024-02-17,00:00,,Coventry and Warwick Riga,1,26 25 21 23 -,Essex Blaze,3,28 21 25 25 -,division_1,men,Alan Higgs Centre,John Boughton,William Perugini
2023-2024,2024-02-17,00:00,,DARKSTAR Derbyshire,3,22 25 25 25 -,University of Nottingham Volleyball,1,25 21 23 18 -,superleague,women,Derbyshire Volleyball Centre (Derby Moor),Daniel Harrison,Phil Cobb
2023-2024,2024-02-17,00:00,,DARKSTAR Derbyshire,3,25 30 25 23 15,Loughborough Students,2,17 32 21 25 12,division_2,men,Derbyshire Volleyball Centre (Derby Moor),Phil Cobb,Daniel Harrison
2023-2024,2024-02-17,00:00,,Dartford Chargers,3,25 25 21 25 -,Richmond,1,18 21 25 23 -,division_1,women,Dartford Technology College,Domenico De Mattia,Andrew Marks
2023-2024,2024-02-17,00:00,,Everton Belugas,3,25 25 25 - -,Bristol,0,15 22 19 - -,division_1,women,Litherland High School,Lenny Barry,Paul Fagan
2023-2024,2024-02-17,00:00,,Guildford International,0,21 12 25 - -,Exeter Storm,3,25 25 27 - -,division_2,men,The Ashcombe Volleyball Centre,Alin-vasile Dinica,unknown
2023-2024,2024-02-17,00:00,,Lionhearts Vinarius,3,23 25 25 25 -,Leeds Gorse,1,25 20 19 17 -,superleague,women,Ernest Bevin College,Ryszard Dabrowski,Giordano Marchi
2023-2024,2024-02-17,00:00,,MK City,3,25 25 25 - -,Dartford Crossers,0,22 21 15 - -,division_2,men,Glebe Farm School,Jess Smith,Patrick Koroma
2023-2024,2024-02-17,00:00,,Newcastle Staffs,3,25 23 25 18 15,University of Nottingham,2,14 25 22 25 13,superleague,men,Sir Stanley Matthews Sports Centre,Joseph Gore,Florence Owen
2023-2024,2024-02-17,00:00,,Northampton,3,25 26 25 25 -,Loughborough Students,1,17 28 20 22 -,division_2,women,Moulton College,Maddie Vararu,Aliaksandr Siarheyeu
2023-2024,2024-02-17,00:00,,Norwich Spikers,3,25 29 25 - -,Cambridge,0,22 27 15 - -,division_2,men,UEA Norwich Sportspark,unknown,unknown
2023-2024,2024-02-17,00:00,,Richmond Docklands,3,21 25 25 23 15,Leeds Gorse,2,25 9 21 25 12,superleague,men,Kingston College Arena,Herman Prada,Gianni Sutton
2023-2024,2024-02-17,00:00,,Sheffield,3,25 25 25 - -,Harrogate,0,11 23 17 - -,division_2,men,All Saints Sports Centre,Scott Anderson,Pete Whyard
2023-2024,2024-02-17,00:00,,Sheffield,3,25 25 25 - -,Manchester Marvels Mayhem,0,14 16 21 - -,division_2,women,All Saints Sports Centre,Pete Whyard,Mohammed Eissa
2023-2024,2024-02-17,00:00,,Spelthorne Lions 1,0,17 20 17 - -,Richmond Bucks,3,25 25 25 - -,division_2,men,St. James School,Giorgio Scatigna-Gianfagna,unknown
2023-2024,2024-02-17,00:00,,Stockport,1,22 25 18 23 -,IBB Polonia London,3,25 22 25 25 -,superleague,men,Life Leisure Brinnington Park,Martin Mierzwa,Michal Garncarz
2023-2024,2024-02-17,00:00,,Team South Wales,3,25 25 25 - -,Bristol 2,0,13 21 12 - -,division_2,women,Eastern Community Campus,Timothy Hebborn,Jayne Jones
2023-2024,2024-02-17,00:00,,Urbond VC Portsmouth,3,25 28 25 - -,Bedminster,0,16 26 12 - -,division_3,men,Priory Community Sports Centre,Eleni Blana,Carla-eliza Dinica
2023-2024,2024-02-17,00:00,,Wessex,1,17 25 14 18 -,Bristol,3,25 22 25 25 -,division_2,men,Parkstone Grammar School,Jacky Pang,Richard Parkes
2023-2024,2024-02-17,00:00,,Wessex,3,26 25 25 - -,London Inter Crocs,0,24 22 23 - -,division_1,women,Parkstone Grammar School,Nick Heckford,Olly Batt
2023-2024,2024-02-17,00:00,,York Vikings,2,23 25 22 25 8,Kings of Court Boston 1,3,25 23 25 18 15,division_3,men,Joseph Rowntree School,David Lamb,Martyn Quick
2023-2024,2024-02-18,00:00,,Black Country,3,25 23 25 25 -,Wombourne,1,18 25 20 15 -,division_3,women,Madeley High School,Lenny Barry,Andy Edwards
2023-2024,2024-02-18,00:00,,Chester,1,27 16 23 19 -,Manchester Moss Side,3,25 25 25 25 -,division_3,men,Ellesmere Port Church of England Academy,Zining Tan,Rhys Kai Sweeney
2023-2024,2024-02-18,00:00,,Chester,2,20 22 25 25 10,Newcastle Staffs 2,3,25 25 21 23 15,division_3,men,Ellesmere Port Church of England Academy,Zining Tan,Rhys Kai Sweeney
2023-2024,2024-02-18,00:00,,Darkstar Derbyshire 2,1,23 27 22 18 -,Lincoln Cannons,3,25 25 25 25 -,division_3,women,Landau Forte College,Ben Hill,Gary Cross
2023-2024,2024-02-18,00:00,,Darkstar Derbyshire 2,3,25 27 25 - -,Black Country 2,0,12 25 19 - -,division_3,women,Landau Forte College,Ben Hill,Gary Cross
2023-2024,2024-02-18,00:00,,Dartford Warriors,1,9 24 25 18 -,Spelthorne Sharks,3,25 26 22 25 -,division_3,women,Beths Grammar School,Ian Ruddock,Ian Hetherington
2023-2024,2024-02-18,00:00,,Dartford Warriors,2,29 25 25 22 9,Richmond 3,3,31 12 17 25 15,division_3,women,Beths Grammar School,Ian Ruddock,Ian Hetherington
2023-2024,2024-02-18,00:00,,Essex Estonians,0,18 14 16 - -,Leicester,3,25 25 25 - -,division_3,men,St John Payne School,Caterina Guarino,Nathanielle Jones
2023-2024,2024-02-18,00:00,,Essex Estonians,0,24 16 22 - -,Onyx London,3,26 25 25 - -,division_3,men,St John Payne School,Caterina Guarino,Nathanielle Jones
2023-2024,2024-02-18,00:00,,Essex Rebels,0,23 17 14 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,Essex Sport Arena,Herman Prada,Sebastian Widlarz
2023-2024,2024-02-18,00:00,,Essex Rebels,3,17 25 25 25 -,Malory Eagles UEL,1,25 21 15 12 -,superleague,men,Essex Sport Arena,Sebastian Widlarz,Herman Prada
2023-2024,2024-02-18,00:00,,Herts,3,25 25 25 - -,Essex Trinity,0,23 21 19 - -,division_2,women,Queens School,Ian Cheesbrough,Claudiu Florea
2023-2024,2024-02-18,00:00,,Hull Thunder,3,25 25 25 - -,Leeds Gorse W3,0,9 8 22 - -,division_3,women,Steve Prescott Sports Centre,Simon Cowie,Lusyne Oracz
2023-2024,2024-02-18,00:00,,Hull Thunder,3,25 25 25 - -,Manchester Marvels Magic,0,18 12 16 - -,division_3,women,Steve Prescott Sports Centre,Simon Cowie,Lusyne Oracz
2023-2024,2024-02-18,00:00,,Intervolley Manchester,3,25 23 25 25 -,Manchester Marvels Marauders,1,14 25 8 19 -,division_3,men,St Edmund Arrowsmith Catholic High School,William Pinson,Alexia Borcoman
2023-2024,2024-02-18,00:00,,Invicta Volleyball Men,2,21 25 17 25 8,GNG Bedford,3,25 23 25 19 15,division_3,men,North Cambridge Academy,Alex Iftime,Aliaksandr Siarheyeu
2023-2024,2024-02-18,00:00,,Leicester,1,23 20 25 25 -,Onyx London,3,25 25 17 27 -,division_3,men,St John Payne School,Caterina Guarino,Nathanielle Jones
2023-2024,2024-02-18,00:00,,Lincoln Cannons,3,25 25 25 - -,Black Country 2,0,20 22 13 - -,division_3,women,Landau Forte College,Gary Cross,Ben Hill
2023-2024,2024-02-18,00:00,,London Baks,3,22 25 27 25 15,Hounslow,2,25 22 29 21 7,division_2,men,Castle Green Sport Centre,Mark Trelfa,Carl Padayachee
2023-2024,2024-02-18,00:00,,Manchester Marvels Magic,1,17 25 16 18 -,Leeds Gorse W3,3,25 21 25 25 -,division_3,women,Steve Prescott Sports Centre,Lusyne Oracz,Simon Cowie
2023-2024,2024-02-18,00:00,,Manchester Marvels Mayhem,3,19 25 25 18 15,Leeds Gorse 2,2,25 7 13 25 12,division_2,women,Fairfield High School,Abdul Salam Safadi,Paul Fagan
2023-2024,2024-02-18,00:00,,Manchester Marvels,2,23 17 25 27 7,London Aces,3,25 25 18 25 15,division_1,men,Fairfield High School,Paul Fagan,Abdul Salam Safadi
2023-2024,2024-02-18,00:00,,Manchester Moss Side Jaguars,3,25 25 25 - -,Chester Amazons,0,23 21 10 - -,division_3,women,Moss Side Leisure Centre,unknown,Alexandre Louis Pujol
2023-2024,2024-02-18,00:00,,Manchester Moss Side Jaguars,3,26 18 29 24 15,York Falcons,2,24 25 27 26 11,division_3,women,Moss Side Leisure Centre,unknown,Alexandre Louis Pujol
2023-2024,2024-02-18,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Manchester Moss Side,0,18 18 17 - -,division_3,men,Ellesmere Port Church of England Academy,Rhys Kai Sweeney,Zining Tan
